Date,SOILT_P1_5cm,SOILT_P2_5cm,SOILT_P3_5cm,SOILT_5cm_gf,SOILT_P1_10cm,SOILT_P2_10cm,SOILT_P3_10cm,SOILT_10cm_gf,SOILT_P1_30cm,SOILT_P2_30cm,SOILT_P3_30cm,SOILT_30cm_gf,SOILT_P1_60cm,SOILT_P2_60cm,SOILT_P3_60cm,SOILT_60cm_gf,SWC_P1_5cm,SWC_P2_5cm,SWC_P3_5cm,SWC_5cm_gf,SWC_P1_10cm,SWC_P2_10cm,SWC_P3_10cm,SWC_10cm_gf,SWC_P1_30cm,SWC_P2_30cm,SWC_P3_30cm,SWC_30cm_gf,SWC_P1_60cm,SWC_P2_60cm,SWC_P3_60cm,SWC_60cm_gf
04/08/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04/09/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04/10/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04/11/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04/12/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04/13/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04/14/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04/15/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04/16/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04/17/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04/18/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04/19/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04/20/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04/21/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04/22/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04/23/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04/24/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04/25/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04/26/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04/27/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04/28/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04/29/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04/30/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05/01/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05/02/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05/03/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05/04/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05/05/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05/06/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05/07/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05/08/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05/09/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05/10/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05/11/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05/12/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05/13/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05/14/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05/15/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05/16/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05/17/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05/18/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05/19/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05/20/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05/21/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05/22/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05/23/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05/24/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05/25/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05/26/2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05/27/2016,8.6987005625,12.2092494166667,10.3621837291667,10.4233779027778,8.58021777083333,12.05530225,10.2574733958333,10.2976644722222,8.443742625,11.296430625,9.87540770833334,9.87186031944444,7.834490625,10.23369025,8.899840125,8.98934033333333,0.303349971651937,0.228076847229757,0.193991388755915,0.241806069212536,0.244171442472593,0.185280721995484,0.234026792622621,0.221159652363566,0.249119038074724,0.178169309462983,0.22970483050231,0.218997726013339,0.37889960776197,0.342154607195266,0.296081498857302,0.339045237938179
05/28/2016,8.85290635416667,12.2372391041667,10.4363066041667,10.5088173541667,8.64896108333333,12.1425373333333,10.2616440416667,10.3510474861111,8.31753829166667,11.2150502083333,9.73896466666667,9.75718438888889,7.72629664583333,10.2346921458333,8.86669879166667,8.94256252777778,0.299660387144011,0.222829143708042,0.187714653077053,0.236734727976369,0.24110374802816,0.180796696929547,0.229191139416016,0.217030528124574,0.24699070739696,0.175060488854429,0.225998461978862,0.216016552743417,0.377299088475323,0.339735648891692,0.293097286431103,0.336710674599373
05/29/2016,10.4417974791667,14.4491158333333,12.0358858541667,12.3089330555556,9.918521375,13.7318541666667,11.3246487083333,11.6583414166667,8.6036524375,11.3552010416667,9.8816573125,9.94683693055556,7.70767660416667,10.2586225,8.85064872916667,8.93898261111111,0.290953453327789,0.212651353696395,0.17766188880319,0.227088898609124,0.235122457842223,0.174051164149239,0.221586384260834,0.210253335417432,0.243918373548615,0.17165974691396,0.220971397802396,0.21218317275499,0.374974699041892,0.337174295504185,0.28963625880208,0.333928417782719
05/30/2016,10.63803475,14.2827989583333,12.3737843125,12.4315393402778,10.2305551458333,13.9286416666667,11.9342902083333,12.0311623402778,9.0210415625,11.885489375,10.4240697916667,10.4435335763889,7.81609804166667,10.4155802083333,9.03943545833333,9.09037123611111,0.284499112640593,0.204672963300801,0.16730560642629,0.218825894122562,0.229772905775432,0.167818431337694,0.213686273156076,0.203759203423067,0.240509187920523,0.167980569660659,0.214747595046126,0.207745784209103,0.371929156669974,0.334371469316262,0.285457455460637,0.330586027148958
05/31/2016,10.1352511666667,12.9622883333333,11.6921627916667,11.5965674305556,9.9239324375,13.0827085416667,11.6285239583333,11.5450549791667,9.15838729166667,11.9672795833333,10.6380316666667,10.5878995138889,7.96539777083333,10.5882445833333,9.2567319375,9.27012476388889,0.280751479446501,0.199489466865832,0.159019764872909,0.213086903728414,0.225686936270544,0.163038471112448,0.207298539214878,0.198674648865956,0.237600316328651,0.164691267099655,0.20950457644677,0.203932053291692,0.368879763163681,0.331736495525367,0.281169690356736,0.327261983015261
06/01/2016,9.93655389583333,12.7323272916667,11.729924,11.4662683958333,9.67820977083333,12.58432875,11.37340875,11.2119824236111,9.02865960416667,11.6958491666667,10.473041875,10.3991835486111,8.05611370833333,10.6568460416667,9.3641460625,9.35903527083333,0.278704856366625,0.195279069630102,0.153657674703546,0.209213866900091,0.223221649799417,0.159508872433394,0.202599640261431,0.195110054164748,0.235456013812587,0.162129141740303,0.205943101692814,0.201176085748568,0.366228273955027,0.329565775796019,0.277775928860197,0.324523326203748
06/02/2016,11.1151794375,14.6242696666667,12.5388588333333,12.7594359791667,10.5064044791667,13.885653125,11.9394647916667,12.1105074652778,9.13387064583333,11.743415625,10.6188889583333,10.4987250763889,8.12313691666667,10.68735125,9.41902708333333,9.40983841666667,0.274185909917966,0.187996569657043,0.147771866981073,0.203318115518694,0.219835499638603,0.154677128313845,0.19711899129155,0.190543873081332,0.232970222841675,0.159376483314485,0.201717683128291,0.198021463094817,0.363555681271236,0.327209119110441,0.274066396366123,0.321610398915933
06/03/2016,12.4810737708333,16.3422883333333,13.637059375,14.1534738263889,11.7076797083333,15.4957570833333,12.9679152083333,13.3904506666667,9.7449318125,12.3774239583333,11.0865116666667,11.0696224791667,8.23509741666667,10.8065466666667,9.57601572916666,9.5392199375,0.266213177289689,0.177394596221195,0.139580001435965,0.194395924982283,0.214041112514399,0.148060346232587,0.189688803470563,0.18393008740585,0.22919749703669,0.155856655619352,0.195829259706131,0.193627804120724,0.360578443576372,0.324971115577729,0.269437199818979,0.318328919657694
06/04/2016,12.8068039583333,16.0526891666667,13.9722035416667,14.2772322222222,12.2311627083333,15.6151604166667,13.3899310416667,13.7454180555556,10.3561053333333,13.0253802083333,11.6339010416667,11.6717955277778,8.49815502083333,11.1098210416667,9.8794376875,9.82913791666667,0.259085688938795,0.168920258231699,0.131976346078219,0.186660764416238,0.207785744515879,0.142175881683027,0.182493012249155,0.177484879482687,0.225396224121771,0.152398854103156,0.189501295702819,0.189098791309249,0.356777105383561,0.322252169748019,0.26424076439793,0.314423346509836
06/05/2016,13.272640625,16.7233845833333,14.3329210416667,14.7763154166667,12.726855625,15.987803125,13.682516875,14.132391875,10.6629467291667,13.25252125,11.9042833333333,11.9399171041667,8.7645023125,11.4431770833333,10.1279205833333,10.1118666597222,0.255014604459465,0.16206361820919,0.125977873856396,0.181018698841684,0.203442451529077,0.136831775341696,0.176177787325989,0.17215067139892,0.222221538581762,0.14918303929053,0.184033373784537,0.185145983885609,0.353150143077235,0.319446464421546,0.259244548865675,0.310613718788152
06/06/2016,13.2979016666667,16.964531875,14.611155625,14.9578630555556,12.8586970833333,16.4133614583333,13.989689375,14.4205826388889,10.99275125,13.6831302083333,12.1834835416667,12.286455,9.0254855,11.7035277083333,10.39668625,10.3752331527778,0.252191299168791,0.154743327616789,0.120402076614007,0.175778901133195,0.200022809259891,0.131328298421978,0.169813115123262,0.167054740935044,0.218922431561027,0.145717202146891,0.178294924664387,0.180978186124102,0.349340027174054,0.316980004947442,0.253862936892932,0.306727656338143
06/07/2016,13.6738610416667,17.2517220833333,14.6145729166667,15.1800520138889,13.1143691666667,16.695348125,14.123864375,14.6445272222222,11.123495625,13.9131125,12.4166779166667,12.4844286805556,9.2285336875,11.968199375,10.5967120833333,10.5978150486111,0.249452673503354,0.148705239657889,0.115683299228816,0.17128040413002,0.19746309097332,0.126112934496466,0.16365241555262,0.162409480340802,0.215964382758552,0.142472247934452,0.172424381438662,0.176953670710555,0.345675714279807,0.31422268916776,0.248419122608879,0.302772508685482
06/08/2016,14.1227966666667,18.126364375,14.9622510416667,15.7371373611111,13.540275625,17.3307583333333,14.3112435416667,15.0607591666667,11.4115972916667,14.2701391666667,12.5714839583333,12.7510734722222,9.41696089583333,12.2489483333333,10.8083447916667,10.8247513402778,0.243514929318828,0.141064674497243,0.111586019167799,0.165388540994623,0.193032992632334,0.120631282966632,0.157389470811725,0.15701791547023,0.212458149428435,0.138988437156561,0.166464090945882,0.172636892510293,0.341654013371346,0.311545522648596,0.242746721773051,0.298648752597664
06/09/2016,14.66484125,18.1158195833333,15.3041433333333,16.0282680555556,14.083061875,17.6303583333333,14.7615066666667,15.4916422916667,11.89670125,14.7335129166667,12.9349245833333,13.1883795833333,9.65600960416666,12.529254375,11.0205122916667,11.0685920902778,0.235245120166598,0.131129309369721,0.107710578505079,0.158028336013799,0.186296171198115,0.114149714945657,0.150780383972275,0.150408756705349,0.208414718873573,0.135283824972046,0.159738416828249,0.167812320224623,0.337506664509209,0.30890093748128,0.236455677871167,0.294287759953885
06/10/2016,14.8913577083333,18.6314220833333,15.3009458333333,16.2745752083333,14.270636875,17.924674375,14.8250908333333,15.6734673611111,12.074933125,14.9290952083333,13.06600375,13.3566773611111,9.890007625,12.792376875,11.1930666666667,11.2918170555556,0.226351948053904,0.122238483313707,0.104144219665681,0.150911550344431,0.17882252846474,0.108048064560935,0.144330483660918,0.143733692228865,0.204681770678521,0.131577761579074,0.153178179973869,0.163145904077155,0.333197512528757,0.306211620533816,0.230179429112346,0.289862854058306
06/11/2016,15.2250927083333,19.2232845833333,15.7950470833333,16.747808125,14.6799964583333,18.5163785416667,15.1808022916667,16.1257257638889,12.3833525,15.3116666666667,13.253861875,13.6496270138889,10.1038505416667,13.0170197916667,11.35340875,11.4914263611111,0.217788779877455,0.113297897767959,0.10183419572746,0.144306957790958,0.172456995472411,0.102708526623144,0.138363361546917,0.137842961214158,0.200926051701287,0.127903636757886,0.147111378140633,0.158647022199935,0.328956418282419,0.303637321029309,0.223991967594747,0.285528568968825
06/12/2016,14.982085625,19.00368625,15.8864475,16.624073125,14.5542241666667,18.4361158333333,15.385265,16.1252016666667,12.5640839583333,15.6000047916667,13.5317633333333,13.8986173611111,10.2824563125,13.3090985416667,11.5678391666667,11.7197980069444,0.211086175187882,0.104923741935049,0.0997765218981009,0.138595479673677,0.166982925339411,0.0978344119575697,0.132623834986148,0.132480390761043,0.197213773112005,0.124218995001953,0.140923299715503,0.154118689276487,0.324729482494612,0.300929235110265,0.217701294325118,0.281120003976665
06/13/2016,14.369105,18.0695397916667,14.948295,15.7956465972222,14.122999375,17.8566945833333,14.848199375,15.6092977777778,12.5606004166667,15.6458885416667,13.6068172916667,13.93776875,10.4549560416667,13.5360489583333,11.719181875,11.903395625,0.205160912250274,0.0979634816491092,0.0980510407871302,0.133725144895504,0.161903661590671,0.0932921245365972,0.127086408110939,0.127427398079402,0.193544705890951,0.120391221703093,0.134573012147096,0.149502979913713,0.320296409855714,0.298417706258031,0.211260966168186,0.276658360760643
06/14/2016,13.6936960416667,18.4401420833333,14.9271202083333,15.6869861111111,13.52573,17.79667125,14.5336104166667,15.2853372222222,12.2704179166667,15.4425120833333,13.2410927083333,13.6513409027778,10.5687479166667,13.6065110416667,11.7776879166667,11.984315625,0.198445540404979,0.0914300640274857,0.0963205415196455,0.128732048650703,0.15688187709339,0.0893493609737366,0.121731156510812,0.122654131525979,0.189896752667856,0.116635910146303,0.128360177023258,0.144964279945806,0.31579186811444,0.29603368211312,0.204858691372248,0.272228080533269
06/15/2016,13.957274375,19.4003883333333,15.6401554166667,16.3326060416667,13.6885204166667,18.71600625,15.13262875,15.8457184722222,12.2188114583333,15.67407375,13.44400625,13.7789638194444,10.5033339583333,13.70554125,11.7557060416667,11.98819375,0.190557242292948,0.0847489309331191,0.0948218464295462,0.123376006551871,0.151211529530292,0.0853075215739989,0.115948435264149,0.117489162122814,0.18588236933646,0.112642238344701,0.121636531554008,0.14005371307839,0.311627154668896,0.29346968780889,0.198522676911538,0.267873173129775
06/16/2016,14.1405114583333,19.8321558333333,15.986295,16.6529874305556,13.829281875,19.0785833333333,15.512078125,16.1399811111111,12.3697629166667,16.08774875,13.6939654166667,14.0504923611111,10.5289007916667,13.8814135416667,11.8784089583333,12.0962410972222,0.18281084318901,0.0786738924923748,0.0932925064419305,0.118259080707772,0.145468019689881,0.0818232964526882,0.110384438085108,0.112558584742559,0.18164494733376,0.108358037050455,0.114981323744839,0.134994769376352,0.306981474622306,0.29087804133046,0.192168517214959,0.263342677722575
06/17/2016,14.4662264583333,20.2936577083333,16.2267564583333,16.995546875,14.0323625,19.3926183333333,15.694751875,16.3732442361111,12.4426691666667,16.296085,13.8357235416667,14.1914925694444,10.5980002083333,14.0676716666667,12.00553125,12.223734375,0.175032256182754,0.0734436765319663,0.0918515951413885,0.11344250928537,0.139730165559801,0.0788793407201965,0.105282178162608,0.107963894814202,0.177411926732792,0.104044836579454,0.108651515337343,0.130036092883196,0.302053394952544,0.288079191016637,0.186301516987442,0.258811367652208
06/18/2016,15.1388954166667,21.2926891666667,16.9530141666667,17.79486625,14.5119429166667,20.129555625,16.2771054166667,16.9728679861111,12.5919875,16.6838754166667,14.13987,14.4719109722222,10.6591158333333,14.24294,12.1943804166667,12.36547875,0.167063502322583,0.0682676434857465,0.0903753517355761,0.108568832514635,0.133892099506078,0.0761810988034301,0.100214650613748,0.103429282974419,0.172963979801456,0.0995415147248441,0.102452615432517,0.124986036652939,0.296810764455772,0.285330083120873,0.180319938915656,0.254153595497433
06/19/2016,16.38446625,22.4051625,17.8554802083333,18.8817029861111,15.68398,21.1635645833333,16.9894185416667,17.945654375,13.0987883333333,17.114115,14.6175883333333,14.9434972222222,10.8334110416667,14.5417204166667,12.375764375,12.5836319444444,0.159061070387073,0.0632039395293322,0.088982163683238,0.103749057866548,0.12777300798617,0.073818334884757,0.0957717782018789,0.0991210403576019,0.168251439257333,0.095295082741255,0.0970591201890723,0.12020188072922,0.291115634259755,0.282310898271037,0.174971551352465,0.249466027961086
06/20/2016,16.8886777083333,22.8043525,18.2983370833333,19.3304557638889,16.2393820833333,21.6218935416667,17.4698975,18.443724375,13.6227325,17.623691875,15.02070625,15.422376875,11.09136625,14.8627877083333,12.6903714583333,12.8815084722222,0.151943407337073,0.0583798089482824,0.0877813222282197,0.0993681795045252,0.122159174564177,0.0719066728297005,0.0919180135527215,0.0953279536488662,0.163471799463093,0.0912489987772721,0.0924854845400304,0.115735427593465,0.285298896551613,0.279109939385788,0.169898068101784,0.244768968013062
06/21/2016,16.7141170833333,22.166016875,18.1075854166667,18.9959064583333,16.2329720833333,21.255454375,17.4886495833333,18.3256920138889,13.86366875,17.9144725,15.2737354166667,15.6839588888889,11.2561385416667,15.1306725,12.927409375,13.1047401388889,0.145647456032522,0.0545129178218739,0.0864874285558109,0.0955492674700691,0.116832096271195,0.0704241342216466,0.0885003556797417,0.0919188620575276,0.158767223220194,0.0875380155923815,0.0883704077769496,0.111558548863175,0.279670172093027,0.276200403192364,0.165276290738513,0.240382288674635
06/22/2016,15.2985797916667,19.1918479166667,16.750164375,17.0801973611111,15.06995625,19.3390429166667,16.665985625,17.0249949305556,13.7972314583333,17.7815275,15.299728125,15.6261623611111,11.4654754166667,15.3743270833333,13.1314052083333,13.3237359027778,0.142497141765744,0.0538211219492775,0.0925999990014622,0.0963060875721611,0.113275303366622,0.0695953277463764,0.0861672706301323,0.0896793005810437,0.155079147375391,0.0847698499999144,0.0854570720280187,0.108435356467775,0.274273558801769,0.273129482971973,0.161608369403981,0.236337137059241
