Date,SOILT_O1_2cm,SOILT_O2_2cm,SOILT_G1_2cm,SOILT_G2_2cm,SOILT_2cm_gf,SOILT_O1_12cm,SOILT_O2_12cm,SOILT_G1_12cm,SOILT_G2_12cm,SOILT_12cm_gf,SOILT_O1_22cm,SOILT_O2_22cm,SOILT_G1_22cm,SOILT_G2_22cm,SOILT_22cm_gf,SOILT_O1_37cm,SOILT_O2_37cm,SOILT_G1_37cm,SOILT_G2_37cm,SOILT_37cm_gf,SOILT_O1_52cm,SOILT_O2_52cm,SOILT_G1_52cm,SOILT_G2_52cm,SOILT_52cm_gf,SWC_O1_2cm,SWC_O2_2cm,SWC_G1_2cm,SWC_G2_2cm,SWC_2cm_gf,SWC_O1_12cm,SWC_O2_12cm,SWC_G1_12cm,SWC_G2_12cm,SWC_12cm_gf,SWC_O1_22cm,SWC_O2_22cm,SWC_G1_22cm,SWC_G2_22cm,SWC_22cm_gf,SWC_O1_37cm,SWC_O2_37cm,SWC_G1_37cm,SWC_G2_37cm,SWC_37cm_gf,SWC_O1_52cm,SWC_O2_52cm,SWC_G1_52cm,SWC_G2_52cm,SWC_52cm_gf
03/08/2012,6.36242952083333,5.98668572916667,6.15107854166667,6.64546191666667,6.28641392708333,8.5638841875,8.03874591666667,8.3930446875,8.03360758333333,8.25732059375,9.54050954166667,9.58574889583333,9.55447225,9.54435435416667,9.55627126041666,9.9366335625,10.0570431458333,10.0428578541667,10.15244725,10.047245453125,9.92902747916667,9.95974839583333,10.1782939375,10.0456576041667,10.0281818541667,0.0624713940169222,0.102756316988434,0.0888003580223887,0.0837130221408242,0.0844352727921423,0.132015745027866,0.147255106817824,0.143100918608199,0.115900616288022,0.134568096685478,0.129396692343643,0.143598169864012,0.131400673194539,0.127671531899897,0.133016766825523,0.106996927327858,0.116233125630962,0.0926889635313388,0.103308398357289,0.104806853711862,0.0737436384702661,0.0842018175625995,NaN,0.0826333597164016,0.0801929385830891
03/09/2012,5.34027952083333,4.75404175,5.147348125,4.98561491666667,5.056821078125,6.60016958333333,6.037773,6.42034433333334,5.95504241666667,6.25333233333333,7.5165701875,7.40628045833333,7.49399833333333,7.30307202083333,7.42998025,8.770937375,8.48717025,8.66545883333333,8.44730439583333,8.59271771354167,9.22189591666667,9.20324695833333,9.42741552083334,9.23440327083333,9.27174041666667,0.0644118309499393,0.101775465055329,0.0884762554276216,0.0833482840835114,0.0845029588791004,0.130326457338442,0.145760997014612,0.141075908077599,0.113972504576576,0.132783966751807,0.128086522851589,0.143239084524848,0.130923481639159,0.126435555489385,0.132171161126245,0.106817293611362,0.115323973627981,0.0928592498427786,0.102857228072525,0.104464436288662,0.0738651787855053,0.0842748876467739,NaN,0.0828057181105975,0.0803152615142922
03/10/2012,5.71580714583334,5.18365733333333,5.63828989583333,5.30248108333333,5.46005886458333,6.37513747916667,6.05677277083333,6.27787802083333,5.836247,6.13650881770833,7.00616533333334,6.77439141666667,6.97095335416667,6.7057095625,6.86430491666666,8.0852900625,7.68393558333333,7.91432327083333,7.59972010416667,7.82081725520833,8.60506852083333,8.53515345833334,8.60807454166667,8.52356875,8.56796631770833,0.0650112574011908,0.101522695595837,0.0884115464146887,0.0833340101740822,0.0845698773964497,0.129588834402429,0.144655538634254,0.140063255892962,0.113501969586665,0.131952399629077,0.12750391661238,0.142589319047463,0.13054500183875,0.125678626025349,0.131579215880985,0.106613740389998,0.114953281535804,0.0930424329524144,0.102726376778209,0.104333957914106,0.0739264960577671,0.0843434163083777,NaN,0.0829041859561459,0.0803913661074302
03/11/2012,8.7195575,8.66206177083333,8.45463914583333,8.22468227083334,8.515235171875,7.84787383333333,7.7304411875,7.76388075,7.89534991666666,7.809386421875,7.66525397916667,7.51366922916667,7.5379398125,7.50154797916667,7.55460275,7.999333875,7.69347622916667,7.86109433333333,7.66328725,7.804297921875,8.40174464583333,8.24530695833333,8.38242945833333,8.27550258333333,8.32624591145833,0.0648503273518495,0.10127258111451,0.0883357556925054,0.0834310857737128,0.0844724374831445,0.129824794579874,0.144426565588608,0.139700721732134,0.114537899288886,0.132122495297375,0.127353346887337,0.141905964154732,0.130017595510356,0.125189425042747,0.131116582898793,0.106414653730956,0.114835255421928,0.0931915233614021,0.10275623710155,0.104299417403959,0.0739681283861418,0.084487037006433,NaN,0.0829355574847249,0.0804635742924332
03/12/2012,11.2403714583333,11.5420091666667,10.5390058958333,10.0001033125,10.8303724583333,9.7302558125,9.793708,9.48257560416667,9.7692889375,9.69395708854167,9.15963104166667,9.07963772916667,8.86310291666667,9.00241814583333,9.02619745833333,8.66830339583333,8.60162814583333,8.58534185416667,8.6187855625,8.61851473958333,8.78990647916667,8.6279176875,8.717291125,8.680785,8.70397507291666,0.0621318252014853,0.100872760498649,0.0878293232803375,0.083285678488224,0.083529896867174,0.130132728719542,0.144503029709659,0.139838611914059,0.11567133517967,0.132536426380733,0.127471674156107,0.141534864950128,0.129693927852588,0.125206543237704,0.130976752549132,0.106704041922421,0.11517583943268,0.0935452251395643,0.102939715532908,0.104591205506893,0.0739588669919012,0.0846599233395383,NaN,0.0830500406101242,0.0805562769805212
03/13/2012,12.8818328125,13.2081797708333,12.2624799166667,11.7973509375,12.537460859375,11.4249534583333,11.55031025,11.1931060416667,11.5169763958333,11.4213365364583,10.7400281666667,10.7352771041667,10.4050496458333,10.6233752083333,10.62593253125,9.7026660625,9.8887966875,9.68063245833333,9.89953316666667,9.79290709375,9.56085039583334,9.4681104375,9.4188779375,9.48727354166667,9.483778078125,0.0585203964949162,0.0999280865039761,0.0862664760185466,0.0823421498215417,0.0817642772097452,0.130100127388137,0.144471070257257,0.140135079066269,0.116058966656839,0.132691310842126,0.127469178371748,0.141139649170033,0.129427803472402,0.125181259190574,0.130804472551189,0.106936248244641,0.115574028738809,0.0940036036673538,0.103210681555782,0.104931140551647,0.0740348329853156,0.0848946443202376,NaN,0.0831822820137793,0.0807039197731109
03/14/2012,13.9128022291667,14.2979738333333,13.18279625,12.8092899166667,13.5507155572917,12.5474241041667,12.7407243125,12.2923966875,12.638759625,12.5548261822917,11.8402872916667,11.895620375,11.5152665416667,11.7817568333333,11.7582327604167,10.6123316666667,10.9223339583333,10.65161625,10.95143375,10.78442890625,10.3298495208333,10.31157525,10.189615125,10.3219578125,10.2882494270833,0.0556453900577324,0.0984523677669371,0.0844087820217958,0.0811184894573299,0.0799062573259488,0.129668208716625,0.14417283978019,0.140097674108886,0.115817944278362,0.132439166721016,0.127268082589992,0.140752880856192,0.129157622218031,0.124886118418247,0.130516176020616,0.107121374810355,0.115802818783587,0.0944168535693611,0.103393718036418,0.105183691299931,0.0741859732667976,0.0851590849483071,NaN,0.0833429566293674,0.0808960049481574
03/15/2012,14.2816443958333,14.726501,13.5171013541667,13.1817815416667,13.9267570729167,13.0833482083333,13.3258949166667,12.8068430208333,13.1421815208333,13.0895669166667,12.5089045833333,12.615305625,12.1879535416667,12.4787991666667,12.4477407291667,11.3303485416667,11.7186452083333,11.3957889583333,11.7314033333333,11.5440465104167,11.006274375,11.05983125,10.8670077083333,11.044813125,10.9944816145833,0.0535009551404926,0.0967324536140775,0.0821234309753192,0.079756674373171,0.0780283785257651,0.128875861174618,0.143630276266324,0.139737080704257,0.11498403472275,0.131806813216987,0.126885607448767,0.140393927201681,0.128794467992463,0.124397618794598,0.130117905359377,0.107232266287206,0.115861633555179,0.0947688838013987,0.103473090099495,0.10533396843582,0.0743660904047709,0.0854502370302873,NaN,0.0835411371090081,0.0811191548480221
03/16/2012,15.2906317291667,15.688588125,14.7912075833333,14.4733995833333,15.0609567552083,13.8625054166667,14.1020883333333,13.7077797083333,14.1257538958333,13.9495318385417,13.2042854166667,13.3818102083333,12.9382229166667,13.2723866666667,13.1991763020833,11.9450154166667,12.4301329166667,12.0453739583333,12.4490945833333,12.21740421875,11.5813979166667,11.703556875,11.456504375,11.6875810416667,11.6072600520833,0.0514895556930754,0.0948485807857459,0.0793921387347576,0.0781072213123304,0.0759593741314773,0.128149204531128,0.142960577909763,0.139338857137099,0.114098640324214,0.131136819975551,0.126507853507676,0.13992947994494,0.128395844977321,0.12390969024729,0.129685717169307,0.10728709388098,0.115859139411876,0.0950989661248663,0.10350537710208,0.10543764412995,0.0745668877344949,0.0857433124554754,NaN,0.0837144432892061,0.0813415478263921
03/17/2012,14.406016,14.6994318541667,14.1825305625,14.4004382083333,14.42210415625,13.6560922916667,13.7641004166667,13.5711274791667,13.992768,13.746022046875,13.3591383333333,13.5466827083333,13.203611875,13.522520625,13.4079883854167,12.4384766666667,12.9100597916667,12.5597875,12.9502079166667,12.71463296875,12.0846083333333,12.252806875,12.007390625,12.2363895833333,12.1452988541667,0.0505200748979918,0.0932494769301773,0.077077955805122,0.076327471069587,0.0742937446757195,0.126819343445351,0.142106210094618,0.138734637516888,0.112425365564028,0.130021389155221,0.125924241551843,0.139546840033094,0.127953080455108,0.123163141465343,0.129146825876347,0.107375104715433,0.115747560205465,0.0953783097251524,0.103491044450306,0.105498004774089,0.0747755217613112,0.0860342145902375,NaN,0.083905663597656,0.0815717999830682
03/18/2012,14.6232110416667,14.6722439583333,14.6137866666667,14.8069935416667,14.6790588020833,14.1710589583333,14.2930204166667,14.1978675,14.5103158333333,14.2930656770833,13.79635375,13.996415625,13.7468539583333,14.0357166666667,13.893835,12.8074304166667,13.2948039583333,12.9695272916667,13.3735229166667,13.1113211458333,12.4272108333333,12.64149125,12.3763527083333,12.6544497916667,12.5248761458333,0.0501869783340422,0.0918142690639543,0.075487044266198,0.0747485349013927,0.0730592066413968,0.125797880114176,0.140614850892123,0.138102179100986,0.1110535580986,0.128892117051471,0.125419026411921,0.138706378367944,0.127499769561601,0.122564390085606,0.128547391106768,0.107303043842164,0.11562820309629,0.0956142304023572,0.103447549770054,0.105498256777716,0.0749947889861422,0.086274610278609,NaN,0.0840403829236997,0.0817699273961503
03/19/2012,9.557752875,9.200555,9.47995083333334,10.3291361458333,9.64184871354167,11.3953797916667,11.3393222083333,11.240337125,11.148469875,11.28087725,12.14508,12.2108352083333,12.14175375,12.2546708333333,12.1880849479167,12.4451929166667,12.6363104166667,12.50043625,12.6661222916667,12.56201546875,12.3630366666667,12.6003391666667,12.3237439583333,12.562893125,12.4625032291667,0.0519322545536235,0.0917176324256405,0.0757596303421143,0.0742022681529926,0.0734029463685928,0.123375889914486,0.139799287202174,0.136786052259346,0.108396871243064,0.127089525154767,0.124346883836031,0.138839343565994,0.126824789475597,0.121067467840677,0.127769621179575,0.107355726646988,0.114994347698707,0.0957143971565435,0.103270020410493,0.105333622978183,0.0752509998845216,0.0864662398705919,NaN,0.0844109537703913,0.0820427311751683
03/20/2012,7.9168816875,7.8765374375,7.46672410416667,7.97318308333333,7.808331578125,9.20039958333333,9.23179977083333,8.9801175,8.93369747916667,9.08650358333333,10.0982400833333,10.1125396041667,10.0532200208333,10.1342290833333,10.0995571979167,11.1720395833333,11.04597,11.1195114583333,11.0655239583333,11.10076125,11.4987602083333,11.6477735416667,11.5425502083333,11.6692229166667,11.58957671875,0.0528551463147665,0.0910877315778844,0.0760727131737007,0.0744659932261124,0.073620396073116,0.12182076297008,0.138382807912703,0.134956474176469,0.106808873540902,0.125492229650038,0.123154581711681,0.137119860647216,0.126196052819559,0.119693708330802,0.126541050877315,0.107092140554692,0.114071979605377,0.0956367417224595,0.102756899384291,0.104889440316705,0.0754537354679208,0.0865121981420735,NaN,0.0845937212348861,0.0821865516149601
03/21/2012,9.68744930104167,9.956065801875,8.92092391541667,9.13746164583333,9.42547516604167,9.360718375,9.54149610416667,9.02852122916667,9.3692450625,9.32499519270833,9.6920391875,9.77139325,9.43932897916667,9.68767785416667,9.64760981770833,10.3816031041667,10.2809441666667,10.2331872083333,10.2428055833333,10.284635015625,10.7913475,10.8545764583333,10.7824514583333,10.8623841666667,10.8226898958333,0.0519014717904377,0.0900587392016973,0.0755327594836453,0.0742004288232847,0.0729233498247662,0.121513864968643,0.136784545148377,0.134024553191473,0.106900689345353,0.124805913163462,0.122486592959446,0.135548817767574,0.125719898777661,0.119042170111906,0.125699369904147,0.106810662035457,0.113570246029587,0.0956126349974745,0.102489010596429,0.104620638414737,0.0755011289179566,0.0865692845222283,NaN,0.0847113518107925,0.0822605884169924
03/22/2012,13.4537203333333,13.727829625,12.6804436875,12.293257,13.0388126614583,11.7462108125,11.8320227083333,11.5048807083333,12.0088060833333,11.772980078125,11.2215711666667,11.3302658333333,10.9031678125,11.2704782083333,11.1813707552083,10.7244114583333,10.8714190208333,10.67774875,10.9254777083333,10.799764234375,10.8403622916667,10.84524,10.8425358333333,10.9255547916667,10.8634232291667,0.049804915777847,0.0888141316093003,0.0740353537775832,0.0735393583346032,0.0715484398748334,0.121967639666204,0.137445643183474,0.134176869521191,0.107527757812036,0.125279477545726,0.122612443493095,0.136255701862388,0.125338552635142,0.119144209183083,0.125837726793427,0.106845791313549,0.113811378184926,0.0957303488879077,0.102578062115373,0.104741395125439,0.0755298914020237,0.0867258402368566,NaN,0.0847604951812365,0.0823387422733722
03/23/2012,15.9030609791667,16.2918913125,15.2470154375,14.6576667083333,15.524908609375,13.8476686458333,13.9758854166667,13.666967625,14.1462181875,13.90918496875,13.0053929166667,13.1496164583333,12.6881508333333,13.047279375,12.9726098958333,11.7694108333333,12.1483160416667,11.8117408333333,12.19432375,11.9809478645833,11.5633997916667,11.6083764583333,11.491855625,11.6441495833333,11.5769453645833,0.0475762949867069,0.0872133922537362,0.0716324077572096,0.0723763245034809,0.0696996048752834,0.121822824156683,0.137203063122804,0.134508581164869,0.107487627359746,0.125255523951026,0.122701245130426,0.13627590258356,0.125191036797373,0.119151450464912,0.125829908744068,0.107005153330758,0.114207853468095,0.0960442975207189,0.102828411167515,0.105021428871772,0.0756031930179232,0.0869698474634616,NaN,0.0848975722548203,0.0824902042454017
03/24/2012,17.7716661875,18.1445309375,17.2337148541667,16.5807551875,17.4326667916667,15.5437685416667,15.5712610416667,15.4215120833333,15.9212735416667,15.6144538020833,14.5396933333333,14.7361033333333,14.2672914583333,14.6355072916667,14.5446488541667,12.9130385416667,13.4546354166667,13.0664522916667,13.53962375,13.2434375,12.4792008333333,12.5595316666667,12.475541875,12.60829875,12.53064328125,0.0456005725962593,0.0853635769080575,0.0685684009163347,0.0706949566906818,0.0675568767778333,0.121221643787789,0.136875115805394,0.134616193394751,0.106829807647348,0.124885690158821,0.122564072304406,0.1361191614189,0.125017881307514,0.118969273702982,0.125667597183451,0.107172451937958,0.1145300294547,0.0963366531497687,0.103012046870584,0.105262795353253,0.0757672602723043,0.087314845752842,NaN,0.0850304182162141,0.0827041747471201
03/25/2012,18.1362738125,18.522971375,17.8615810208333,17.5870159375,18.0269605364583,16.2919364583333,16.521705625,16.20766375,16.730276875,16.4378956770833,15.4547789583333,15.6626389583333,15.2355897916667,15.6028464583333,15.4889635416667,13.889585625,14.493209375,14.0241839583333,14.5319304166667,14.23472734375,13.3574004166667,13.5577889583333,13.1997227083333,13.5239170833333,13.4097072916667,0.0442543342372144,0.0835716639921804,0.0656848133708289,0.0687992250872931,0.0655775091718792,0.120016934645264,0.135899130995584,0.134379823955237,0.105470584064867,0.123941618415238,0.122086514385438,0.135648540229346,0.124716649958916,0.118443410266089,0.125223778709947,0.107248990399916,0.114650880048994,0.0966590389315269,0.103127832310925,0.10542168542284,0.0759973157125243,0.0876174405235715,NaN,0.0851942367043961,0.0829363309801639
03/26/2012,19.27364875,19.3050047916667,19.04903,18.7166079166667,19.0860728645833,17.3508485416667,17.4783270833333,17.379681875,17.9118716666667,17.5301822916667,16.3718345833333,16.6008645833333,16.2628575,16.665263125,16.4752049479167,14.6465352083333,15.311579375,14.88388875,15.4411252083333,15.0707821354167,14.0299827083333,14.2854264583333,13.97043875,14.3161533333333,14.1505003125,0.043070793729972,0.0819331004085229,0.0633030382136786,0.0668630216193378,0.0637924884928778,0.118837857360951,0.135165471017447,0.133957881456821,0.103803286661925,0.122941124124286,0.121569099139592,0.135338563849193,0.124251877453318,0.117891825831892,0.124762841568499,0.107285665583605,0.1147320365833,0.0968719458406798,0.103112586752369,0.105500558689988,0.076286562034085,0.0879640129980896,NaN,0.085355058477503,0.0832018778365592
03/27/2012,17.5002402708333,17.8097245,17.0244930416667,16.7789532708333,17.2783527708333,16.430045,16.6747816666667,16.3292970833333,16.6898577083333,16.5309953645833,15.9941964583333,16.2609352083333,15.8797152083333,16.2219125,16.08918984375,14.9252202083333,15.4937370833333,15.1169420833333,15.5637145833333,15.2749034895833,14.45068625,14.7447827083333,14.41149,14.7342225,14.5852953645833,0.0427214922751621,0.0806845327357504,0.0620127768842229,0.0657299414120194,0.0627871858267887,0.116940155241807,0.133333777966238,0.133161362631371,0.102040772538525,0.121369017094485,0.120472653527902,0.133480693778665,0.12390723743039,0.116729536568078,0.123647530326259,0.107300139303732,0.11446323609641,0.0970507856980988,0.102952690777225,0.105441712968867,0.076594428711875,0.0883599539914013,NaN,0.0856066621560462,0.0835203482864408
03/28/2012,18.0306197083333,18.3457701458333,17.6566197708333,17.3645269166667,17.8493841354167,16.71074125,17.0061425,16.623294375,17.028544375,16.842180625,16.1669216666667,16.4568154166667,16.0150972916667,16.3811422916667,16.2549941666667,15.059866875,15.646808125,15.2099689583333,15.673865,15.3976272395833,14.636681875,14.957619375,14.5646002083333,14.9153316666667,14.76855828125,0.0416551273805539,0.0790910987628601,0.060124357642779,0.0644377991093491,0.0613270957238856,0.1157460115053,0.132087111288814,0.132420436778646,0.100630568183227,0.120221031938997,0.11955783066362,0.132715865650987,0.123363255376494,0.116034474121548,0.122917856453163,0.107196475694343,0.114214010216465,0.0971014021996024,0.10277436348701,0.105321562899355,0.0768563729635263,0.0886402199244015,NaN,0.0857881402403614,0.0837615777094297
