Date,SOILT_O1_5cm,SOILT_O2_5cm,SOILT_O3_5cm,SOILT_J1_5cm,SOILT_J2_5cm,SOILT_J3_5cm,SOILT_5cm_gf,SOILT_O1_10cm,SOILT_O2_10cm,SOILT_O3_10cm,SOILT_J1_10cm,SOILT_J2_10cm,SOILT_J3_10cm,SOILT_10cm_gf,SOILT_O1_30cm,SOILT_O2_30cm,SOILT_O3_30cm,SOILT_J1_30cm,SOILT_J2_30cm,SOILT_J3_30cm,SOILT_30cm_gf,SWC_O1_5cm,SWC_O2_5cm,SWC_O3_5cm,SWC_J1_5cm,SWC_J2_5cm,SWC_J3_5cm,SWC_5cm_gf,SWC_O1_10cm,SWC_O2_10cm,SWC_O3_10cm,SWC_J1_10cm,SWC_J2_10cm,SWC_J3_10cm,SWC_10cm_gf,SWC_O1_30cm,SWC_O2_30cm,SWC_O3_30cm,SWC_J1_30cm,SWC_J2_30cm,SWC_J3_30cm,SWC_30cm_gf
02/13/2013,2.48550178145833,0.276704812083333,1.67457316229167,3.49770571966667,-0.564380633958333,0.0285765347916665,1.23311356272222,2.93813753083333,1.617440735,1.96394423125,4.1857788125,-0.124069643958334,0.908681944791666,1.91498560173611,4.31995208333333,2.40157572916667,2.62353066666667,5.22873472916667,1.94693783333333,2.3969883125,3.15295322569445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
02/14/2013,3.6513604375,1.052505589375,2.59524764479167,4.60456124166667,0.730915147916667,1.19515491020833,2.30495749524306,3.82686947270833,2.33936037195833,2.46295758125,4.71556791666667,0.920437343541667,1.56653828125,2.63862182789583,4.51046504166667,2.3584485,2.684771375,5.56358166666667,2.11403922916667,2.35526989583333,3.26442928472222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
02/15/2013,5.1221600125,2.58855361872917,4.17398397708333,5.2087725625,1.866513108125,1.81982157916667,3.46330080968403,5.13625504166667,3.74499566666667,3.7056666875,5.21202302083333,2.00720205791667,2.175664,3.66363441243056,5.15467854166667,2.87436754166667,3.3431379375,5.98557491666667,2.677149125,2.640990375,3.77931640625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
02/16/2013,4.21487894414583,1.65351209958333,3.30996974145833,4.67944253833333,1.06206704166667,1.38571735854167,2.71759795395486,4.4745144,2.96352331395833,3.26873422291667,4.87526260416667,1.32225693958333,1.82579489375,3.12168106239583,5.15907847916667,2.96835070833333,3.41453352083333,5.7503506875,2.56632552083333,2.674210875,3.75547496527778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
02/17/2013,6.05495430770833,3.153529253125,4.66281286666667,6.939380125,2.9957164790625,3.1552140125,4.49360117401042,5.76582795833333,4.1732586,4.03675108333333,5.79342029166667,2.84536168041667,2.88195366666667,4.24942888006945,5.58093779166667,3.20995554166667,3.70536533333333,6.386854125,2.98621297916667,2.89458814583333,4.12731898611111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
02/18/2013,6.478977125,4.07886611458333,5.35259158333333,6.74875139583333,3.44381563125,3.417731,4.92012214166667,6.62669066666667,5.35688829166667,5.0394168125,6.46351395833333,3.63485675,3.590442,5.11863474652778,6.332869625,4.05479141666667,4.50723258333333,7.10778939583334,3.80850989583333,3.49451354166667,4.88428440972222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
02/19/2013,4.92111877166667,2.95786169845833,4.02082990791667,4.72734864229167,1.97548485270833,2.10517330208333,3.45130286252083,5.157548775,3.93206428875,3.91749922916667,5.2593610625,2.10540013,2.46629672291667,3.80636170138889,5.99406864583333,3.8216383125,4.1478665,6.27408241666667,3.32266527083333,3.36553258333333,4.48764228819444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
02/20/2013,6.03177739583333,4.55861922916667,5.32287316666667,6.38256122916667,4.152863625,4.17201052083333,5.10345086111111,6.20020747916667,5.27931922916667,5.04421702083333,6.02452272916667,4.05938083333333,3.9489725,5.09276996527778,6.33073935416667,4.4126731875,4.68667529166667,6.74551691666667,3.95472222916667,3.60786904166667,4.95636600347222,0.117118646387072,0.111796685812503,NaN,0.0945248381190194,0.0959995360182343,0.0279934773057509,0.0894866367285159,0.0841839103922331,0.10828975890315,NaN,0.0795699438567166,0.114562292490122,0.0524824045018442,0.0878176620288132,0.133083872805055,0.084675217031693,0.107485455902238,0.0996865044708435,0.0958473093484499,0.0862310734881277,0.101168238841068
02/21/2013,2.39273705625,2.038310375,2.54637739583333,4.26129914583333,2.04360897916667,2.30625195833333,2.59809748506944,3.78617522916667,2.9907123125,3.3911133125,5.29456758333333,2.5554288125,3.10738516666667,3.52089706944444,5.85186041666667,4.21165479166667,4.28328064583333,6.32952785416667,4.00633989583333,3.79735022916667,4.74666897222222,0.1278102063739,0.108378201892172,NaN,0.0927939043936813,0.0942371492301738,0.0290653695098818,0.0904569662799617,0.0835561975732879,0.107040550321812,NaN,0.0791637588118113,0.113821297833918,0.0524267261285979,0.0872017061338856,0.1327934149902,0.0847101523194428,0.107360649860258,0.0999898998646254,0.0958571181000043,0.0863175589117827,0.101171465674386
02/22/2013,1.77175416416667,0.685015483333333,1.27461893333333,3.0210901,0.8128834604125,1.13602815416667,1.45023171590208,2.52506705,1.64878116666667,1.9900260625,4.25543185416667,1.26951520208333,2.05280675,2.29027134756944,4.59952483333333,3.18343591666667,3.218385125,5.36012764583333,3.14911185416667,3.27749789583333,3.79801387847222,0.166434428199235,0.106296607852155,NaN,0.0940139941076156,0.0954569162919686,0.0298901048541793,0.0984184102610307,0.0827959942630067,0.105716096037866,NaN,0.0786579206969031,0.112679377190754,0.0524191140413688,0.0864537004459798,0.131619920117851,0.084287445818871,0.10664452196921,0.0997799720722717,0.095266375190833,0.0862559853111236,0.100565392215598
02/23/2013,2.162429259375,0.0708414625,0.882000993541667,3.26349323458333,-0.455070369375,0.550801798979167,1.07908272993403,2.57439324583333,1.80605691475,1.42856104166667,4.0231388125,0.114919535833333,1.42954369375,1.89610220738889,4.23314570833333,2.60284922916667,2.67574889583333,5.01900225,2.43198283333333,2.78927858333333,3.29200125,0.162337752895016,0.111092387207777,NaN,0.105017152213973,0.107782714146922,0.03042622076774,0.103331245446285,0.0827842684084282,0.10544153506953,NaN,0.0783214779487549,0.111743595401541,0.0523782672231019,0.0861338288102711,0.131210698934152,0.0839666582352703,NaN,0.0997293301087898,0.0957094255709196,0.0860923360824425,0.0999761793300493
02/24/2013,0.964430300583333,-0.0171351069166667,0.433591375,1.95421197708333,-0.223958961164583,1.07126033916667,0.697066653958681,1.8024357875,0.86399074375,1.10693536458333,3.67012352083333,0.2138843576875,1.71689064583333,1.56237673669792,4.0835401875,2.38901627083333,2.53364491666667,4.82600527083334,2.1989585625,2.6868400625,3.11966754513889,0.170474733918363,0.12070545153255,NaN,0.123222641913516,0.124968733521823,0.0303525656960317,0.113944825316457,0.0828127432624595,0.105496515489477,NaN,0.0781500447580495,0.111983868367636,0.0523513408982938,0.0861589025551832,0.130940240857199,0.0839281598951082,0.106316130756708,0.100006672280517,0.0960975455527974,0.0860333750930507,0.100408284264495
02/25/2013,0.76529290625,0.15017045,0.506530216666667,1.6405318875,0.0182506208291667,1.06386125416667,0.690772889235417,1.37744354791667,0.819083285416667,0.927056452083333,3.02333114583333,0.371348383083333,1.72277070833333,1.37350558711111,3.470306875,2.06550314583333,1.99503160416667,4.19564427083334,2.0677783125,2.69456997916667,2.74813903125,0.177258844391381,0.124861507232038,NaN,0.132409849656274,0.133815903234923,0.0307602780676675,0.119821276516457,0.0825829555474202,0.105849913143852,NaN,0.0782029012485785,0.112097101128327,0.0524634950633864,0.0862392732263127,0.13040213829926,0.083935391321482,NaN,0.100743750341055,0.0960161926940204,0.085951000079683,0.0998929122071855
02/26/2013,0.579289761875,0.174224023958333,0.49657266875,1.46839791479167,-0.1382509699375,0.8587882425,0.57317027365625,1.06134650625,0.683696529166666,0.981282989583333,2.70536045833333,0.23048858625,1.56475762291667,1.20448878208333,3.09004033333333,1.9536426875,2.13092816666667,3.85573366666667,1.943627,2.60052841666667,2.59575004513889,0.20161357628631,0.127091707141191,NaN,0.128280313499964,0.12962204685735,0.0310602917982133,0.123533587116606,0.0841645753492775,0.10621168541466,NaN,0.0783182093286002,0.112163595861226,0.0525003151353067,0.0866716762178142,0.129977568106239,0.0839553506713964,0.106011900658268,0.101225895606612,0.0959829162426679,0.085891429340564,0.100507510104291
02/27/2013,1.63804258216667,-0.397528830020833,-0.0399797683333334,1.6892570103125,-1.21063272875,-0.0966505066666666,0.263751293118056,1.738632709375,0.255113038041667,0.687007460416667,2.61059045833333,-0.694595735208333,0.93407620625,0.921804022868055,2.9601518125,1.72167677083333,1.78233139583333,3.796253625,1.45973862916667,2.39155447916667,2.35195111875,0.179314790781506,0.11361084708174,NaN,0.11570041556146,0.117904135389436,0.0316199563961316,0.111630029042055,0.0910288929637335,0.106214164396256,NaN,0.0781973202844951,0.111813945699264,0.0526216880716767,0.087975202283085,0.129788090514591,0.0839417716944942,0.105578023759381,0.100536894775946,0.0959899996965519,0.0858401646433568,0.100279157514054
02/28/2013,2.60595194114583,-1.70186852708333,0.116598541458333,2.40363579020833,-1.68456867208333,-0.443244664375,0.216084068211806,2.66391847520833,0.040674168125,0.428612277083333,2.88775275,-1.292601431875,0.4798953389375,0.868041929579861,3.36199352083333,1.27295366666667,1.36029552083333,3.911906875,0.94063725,2.017259625,2.14417440972222,0.190059265742632,0.0997207413482453,NaN,0.112624708963847,0.115688146589286,0.0319528704821415,0.11000914662523,0.0949681328030846,0.107003685279937,NaN,0.0783656798194352,0.110903775780724,0.052699432115759,0.088788141159788,0.130155501914826,0.0837656238516595,0.105366221440927,0.10019861605511,0.095818444921069,0.0857786477304864,0.100180509319013
03/01/2013,4.81346992708333,-0.636860666875,2.33246894583333,4.45605763541667,-0.577222641666666,0.393075630104167,1.79683147164931,4.3986706,2.03946199166667,1.49612221041667,3.97423902083333,-0.378883874354167,0.905286104166667,2.07248267545486,4.07801922916667,1.34592797916667,1.56552733333333,4.65080577083333,1.18686323125,1.8878314375,2.45249583020833,0.192499385680353,0.13801906693988,NaN,0.154777138122625,0.161839904313717,0.0345324183103501,0.136333582673385,0.0978858436972655,0.145926683081052,NaN,0.0788577302190963,0.119309390213812,0.0527696498174894,0.098949859405743,0.130743644181884,0.0836256745746254,0.105427991716903,0.100413002301226,0.0957620447164605,0.0856775331486075,0.100274981773284
03/02/2013,6.79284594375,3.1051739037,5.33721313541667,5.94597601458333,1.59885021583333,1.83896418833333,4.10317056693611,6.19596810416667,4.62350583333333,4.00740027083333,5.07969633333333,1.42826157854167,1.731700225,3.84442205753472,5.17236570833333,2.2289245,2.97354702083333,5.60358160416667,1.77844398958333,2.0519590625,3.30147031423611,0.189804330789564,0.185951363832911,NaN,0.206312809113553,0.215663565931184,0.0418289247528915,0.167912198884021,0.100655473431778,0.199987946245675,NaN,0.0792927743491162,0.182081371257292,0.0529052195838136,0.122984556973535,0.131882257524632,0.0839064198094426,0.10646623467504,0.100801979443888,0.0959429245789296,0.0856612727355757,0.100776848127918
03/03/2013,8.28380077083333,4.85930224375,6.76525720833333,7.20379647916667,3.88486910208333,3.9962723125,5.83221635277778,7.68209045833333,5.62507304166667,5.60336360416667,6.2466898125,3.4899994125,3.42874777083333,5.34599401666667,6.43155891666667,3.63536677083333,4.56860660416667,6.71005683333333,3.074242375,2.70646704166667,4.52104975694444,0.186866498807231,0.18987965893016,NaN,0.242858732801812,0.250566548671637,0.0437921536684074,0.182792718575849,0.102849545698831,0.19952670087298,NaN,0.0798815325777915,0.224806321636952,0.0530545020704058,0.132023720571392,0.133164226599643,0.0846168388612226,0.10763402558054,0.101502953434416,0.0964737500592738,0.0857429783683729,0.101522462150578
03/04/2013,9.73710404166667,7.3275146875,9.36897991666667,8.14690158333333,6.3185278125,5.60209104166667,7.75018651388889,9.25191608333333,7.761030625,8.10583491666667,7.3086510625,5.92009447916667,5.12560952083333,7.24552278125,7.55228466666667,5.05812527083333,6.3067083125,7.72795545833333,4.68463860416667,3.9016333125,5.8718909375,0.18337057812844,0.177916573610275,NaN,0.229039552503314,0.232886408885851,0.0431182357304243,0.173266269771661,0.104529154046771,0.193274939238213,NaN,0.0803345287614158,0.222116465574864,0.0532416155629866,0.13069934063685,0.134363977630677,0.0853571404134269,0.109137811415828,0.102098792048257,0.0973646760499488,0.0860875165830654,0.102401652356867
03/05/2013,8.65709429166666,6.29453461041667,7.74909070833333,6.8203483125,4.28413989208333,3.77931135416667,6.26408652819444,8.37686777083333,7.17568908333334,7.12934345833333,6.64650958333333,4.25328540833333,3.99122352083333,6.2621531375,7.665802125,5.3505040625,6.41743072916667,7.36837977083333,4.59508616666667,4.3438685,5.95684522569445,0.178266452437804,0.169162031633165,NaN,0.214509563247715,0.219276771195984,0.0434094728502121,0.164924858272976,0.10460341382829,0.185812290819802,NaN,0.0804176813673432,0.216426107018272,0.0536135160644777,0.128174601819637,0.134763088415133,0.0856883717821915,0.10967339202709,0.10280009584764,0.0977426983461268,0.0862571471450952,0.102820798927213
03/06/2013,9.79743722916667,8.0167134375,9.3712206875,7.84344241666667,7.033602,5.37019541666667,7.90543519791667,9.34881552083333,8.38458008333333,8.23911045833333,7.199187625,6.52335047916667,4.9461679375,7.44020201736111,8.235286125,6.1246371875,6.95930308333334,7.80496795833333,5.25525102083333,4.46567764583333,6.47418717013889,0.175239754341864,0.16615320723566,NaN,0.214113181193959,0.215564653574924,0.0431264800292778,0.162839455275137,0.105366420267233,0.181022879722357,NaN,0.0807850329664168,0.213339445161217,0.0539079609339062,0.126884347810226,0.135448620088333,0.0861460779289374,0.11052163146578,0.102877858090858,0.0980474796812797,0.0862901796141032,0.103221974478215
03/07/2013,11.3422481666667,9.63335802083333,10.8825207916667,9.43031939583333,8.1415409375,6.6565656875,9.34775883333333,10.6219772708333,10.0219094791667,9.418141375,8.121198625,7.75966479166667,6.08622360416667,8.67151919097222,8.89277464583333,7.07952504166667,7.82403475,8.51812052083333,6.25865425,5.11703910416667,7.28169138541667,0.172317683330371,0.162166807706333,NaN,0.203726540392041,0.205992375514312,0.0428452878033984,0.157409738949291,0.106103659280115,0.176121245744691,NaN,0.0813452256652005,0.205155484830789,0.0542258168883754,0.124590286481834,0.136048893693637,0.0867967481443681,0.111557523684653,0.103191761176797,0.0986655407346105,0.0864516819470748,0.10378535823019
03/08/2013,10.6157831458333,9.37168227083333,10.0521773958333,8.51374983333334,7.56547035416667,6.4436271875,8.76041503125,10.6483325833333,10.0965097708333,9.62036720833333,8.3843201875,7.53080039583333,6.34586189583333,8.77103200694445,9.73089802083333,8.10352966666666,8.71196616666666,9.0442646875,6.94983670833333,5.77625866666667,8.05279231944444,0.172235251298989,0.159111317613696,NaN,0.196264954324739,0.197793341512072,0.0436504195646997,0.153811056862839,0.106804954752941,0.170991468407577,NaN,0.0818584549236651,0.197579479339892,0.0545747897310269,0.12236182943102,0.137021524890965,0.0874091590728022,0.112585202069859,0.103504756482041,0.0992275550372073,0.08664472087355,0.104398819737738
03/09/2013,6.26773789583333,5.45729895833333,7.06188060416667,5.21900727083333,4.27469335416667,3.8232724375,5.35064842013889,7.12311575,6.77825379166666,7.48757575,6.62088289583333,4.70959222916667,4.5970834375,6.21941730902778,8.62336025,7.2098689375,7.80175875,7.8144955625,6.08114354166667,5.63527025,7.19431621527778,0.196249109326854,0.174297603079436,NaN,0.213874705775628,0.215587785493247,0.0476174980519478,0.169525340345423,0.105116362355446,0.169887931699103,NaN,0.0822282330499992,0.195063686069908,0.0548533280282228,0.121429908240536,0.136261057752793,0.0872738075456391,0.112396237417764,0.104299094011609,0.099119996777058,0.0866420786250462,0.104332045354985
03/10/2013,5.0832085625,4.17357629166667,5.45449145833333,4.07052483333333,3.57309427291667,3.11696008333333,4.24530925034722,5.53081177083333,5.3017406875,5.7862240625,5.277476875,3.7291954375,3.58744797916667,4.86881613541667,7.19028122916667,5.7408,6.29627389583333,6.54007883333333,4.9777948125,4.75049033333333,5.91595318402778,0.188536200204026,0.168278164997417,NaN,0.206758024994201,0.207562006776502,0.0470297512275699,0.163632829639943,0.10393569944086,0.171106496957206,NaN,0.0817826719592,0.195908137032185,0.0551648231394127,0.121579565705773,0.135131626098531,0.08677708363296,0.111972212204558,0.103729505056251,0.0987522513645753,0.0864264098717579,0.103798181371439
03/11/2013,6.70686736833333,5.22049665897917,6.65906410625,4.71953671875,3.867841663125,3.21482417708333,5.06477178208681,6.4702245625,6.17563672916667,6.02466545833333,5.22657810416667,3.86044055416667,3.50811077083333,5.21094269652778,6.826734125,5.36949435416667,5.8095533125,6.23021129166667,4.66075827083333,4.36362308333333,5.54339573958333,0.184670254189965,0.162484423474148,NaN,0.195279166159131,0.196583808115055,0.0463946935615904,0.157082469099978,0.104353574872335,0.168747156018571,NaN,0.0817295844005358,0.191977029531254,0.0554255003914653,0.120446569042832,0.134699299267965,0.0865992472803728,0.111693036256297,0.103467131300108,0.0986655333055857,0.0863498459451367,0.103579015559244
03/12/2013,9.37784429166667,7.525636875,8.5851488125,6.91442408333333,5.47105269166667,4.60778475,7.08031525069445,8.796001875,8.24793702083333,7.5998551875,6.49202083333334,5.31662591666667,4.47733833333333,6.82162986111111,7.82078083333333,6.22556610416667,6.709141125,7.13703177083333,5.18580866666667,4.52130210416667,6.26660510069444,0.183514433558682,0.161220392169064,NaN,0.191406251035575,0.193640833141724,0.045903717165858,0.15513712541418,0.10604662050599,0.166828373277572,NaN,0.0822010338962626,0.190105097309847,0.0556889703459595,0.120174019067126,0.135489486480819,0.0869932396373052,0.112447557101999,0.103290021834509,0.0988731416694283,0.0863694857307315,0.103910488742465
03/13/2013,11.0447899375,9.17593358333333,10.32973425,7.88973708333333,7.0893691875,5.69415870833334,8.537287125,10.423780125,9.9081875,9.11736772916667,7.51438295833333,6.78823939583333,5.39354414583333,8.19091697569444,8.94181091666666,7.3927353125,7.8480205,8.09347883333333,5.98395504166667,4.94374077083333,7.2006235625,0.180557914524698,0.158392609468802,NaN,0.184550309030242,0.185702804364287,0.0451918939448963,0.150879106266585,0.107503482805781,0.164211384449145,NaN,0.0827070409287814,0.184049189729669,0.0560102714712697,0.118896273876929,0.136543948273352,0.0875849282188354,0.113491381855861,0.103647388872822,0.0993117155501174,0.086446489516199,0.104504308714531
03/14/2013,12.6891918333333,10.7531771875,11.5580637291667,8.850281125,8.058671375,6.52475147916666,9.73902278819445,11.9575454791667,11.5616211458333,10.31433425,8.32480058333333,7.80373702083333,6.18311452083333,9.3575255,10.0023640416667,8.46811289583333,8.87987175,8.84753922916667,6.81709466666667,5.54759241666667,8.0937625,0.176960609279547,0.154521360099167,NaN,0.176511596156864,0.177623116098219,0.0445490627273688,0.146033148872233,0.108713337354355,0.160822469986479,NaN,0.0832202279952541,0.178669313453026,0.0562377824810185,0.117532626254026,0.137615167478705,0.0881333605492104,0.114463861801615,0.103749717799276,0.0997342401168897,0.0866287437603705,0.105054181917678
03/15/2013,13.7206777708333,11.896993375,12.6805009791667,9.6451385625,9.16842672916667,7.3590668125,10.7451340381944,13.0653925416667,12.572402125,11.3524702916667,9.07388345833334,8.80514670833333,6.95411527083333,10.3039017326389,11.069375625,9.5575204375,9.80702333333333,9.57813310416667,7.54559364583333,6.10130625,8.94315873263889,0.172408000707846,0.150263052354861,NaN,0.167745957024371,0.168354215932846,0.0437984145716203,0.140513928118309,0.109916265268048,0.157284719348294,NaN,0.0838086284227447,0.174454492240931,0.056526927100872,0.116398206476178,0.138725293445288,0.0886489814033832,0.115272413877195,0.103993931645568,0.100172778999305,0.0867830521133313,0.105599408580678
03/16/2013,14.3373452291667,12.7073534583333,13.3116159375,10.342107875,10.3624971875,8.5813398125,11.60704325,13.7690544166667,13.2390470833333,12.1389827291667,9.7725840625,9.89346204166666,8.0087030625,11.1369722326389,11.918518125,10.451354125,10.6853740833333,10.29673975,8.28452514583333,6.80811639583333,9.74077127083333,0.167389363580781,0.145553533206984,NaN,0.15739755790381,0.157372864167741,0.0427984116981774,0.134102346111499,0.110473122437888,0.153454780997412,NaN,0.0843486517398293,0.170783557234804,0.0569010780656437,0.115192238095115,0.139575852953035,0.0892381490542823,0.116010472739565,0.104234564282487,0.10041280356319,0.087074181128639,0.106091003953533
